"Ranch2","Block","Variety","Treatment","pctNOW","pctTwigborer","Year","pctTotReject"
3450,"39449","NP","2MD",0.16,8e-04,2008,NA
3450,"39449","NP","2MD",0,7e-04,2008,NA
3450,"39449","NP","2MD",0.1,0.001,2008,NA
3450,"39449","NP","2MD",0.27,0,2008,NA
3450,"39449","NP","2MD",0.23,0,2008,NA
3450,"39449","NP","2MD",0.24,0,2008,NA
3450,"39449","NP","2MD",0.07,0.001,2008,NA
3450,"39449","NP","2MD",0.38,0,2008,NA
3450,"39449","NP","2MD",0.35,0,2008,NA
3450,"39449","NP","2MD",0.39,0,2008,NA
3450,"39449","NP","2MD",0.22,9e-04,2008,NA
3450,"39449","NP","2MD",0.09,0.0014,2008,NA
3450,"39449","NP","2MD",0.11,0,2008,NA
3450,"39449","NP","2MD",0.38,0,2008,NA
3450,"39449","NP","2MD",0,0,2008,NA
3450,"39449","NP","2MD",0.58,0,2008,NA
3450,"39450","NP","2CMD",0.13,0.0037,2008,NA
3450,"39450","NP","2CMD",0.12,0,2008,NA
3450,"39450","NP","2CMD",0.09,8e-04,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0.09,0,2008,NA
3450,"39450","NP","2CMD",0.12,0,2008,NA
3450,"39450","NP","2CMD",0.26,0,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0.09,0,2008,NA
3450,"39450","NP","2CMD",0.06,0,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0.09,0,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0.06,0,2008,NA
3450,"39450","NP","2CMD",0.2,9e-04,2008,NA
3450,"39450","NP","2CMD",0.05,0,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0.27,0,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0,0,2008,NA
3450,"39450","NP","2CMD",0.06,0,2008,NA
3450,"39450","NP","2CMD",0.08,0,2008,NA
3450,"39479","NP","2MD",0.46,0.0018,2008,NA
3450,"39479","NP","2MD",0.14,0,2008,NA
3450,"39479","NP","2MD",0.33,0,2008,NA
3450,"39479","NP","2MD",0.83,0.001,2008,NA
3450,"39479","NP","2MD",0.42,0,2008,NA
3450,"39479","NP","2MD",0.36,0.001,2008,NA
3450,"39479","NP","2MD",0.33,0,2008,NA
3450,"39479","NP","2MD",0.22,0,2008,NA
3450,"39479","NP","2MD",0,0,2008,NA
3450,"39479","NP","2MD",0.4,0,2008,NA
3450,"39479","NP","2MD",0,0.0034,2008,NA
3450,"39479","NP","2MD",0.18,7e-04,2008,NA
3450,"39479","NP","2MD",0.4,0,2008,NA
3450,"39479","NP","2MD",0.78,0.0026,2008,NA
3450,"39479","NP","2MD",0.37,0,2008,NA
3450,"39479","NP","2MD",0.09,0,2008,NA
3450,"39479","NP","2MD",0.31,0,2008,NA
3450,"39479","NP","2MD",0.13,7e-04,2008,NA
3450,"39479","NP","2MD",0.49,0.0013,2008,NA
3450,"39479","NP","2MD",0.13,0,2008,NA
3450,"39479","NP","2MD",0.26,0.0019,2008,NA
3450,"39480","NP","2MD",0.08,0,2008,NA
3450,"39480","NP","2MD",0.09,0,2008,NA
3450,"39480","NP","2MD",0.04,5e-04,2008,NA
3450,"39480","NP","2MD",0.45,0,2008,NA
3450,"39480","NP","2MD",0.41,0,2008,NA
3450,"39480","NP","2MD",0.22,0,2008,NA
3450,"39480","NP","2MD",0.92,0,2008,NA
3450,"39480","NP","2MD",0.75,0,2008,NA
3450,"39481","NP","2CMD",0.61,0,2008,NA
3450,"39481","NP","2CMD",1.02,0,2008,NA
3450,"39481","NP","2CMD",0.3,0,2008,NA
3450,"39481","NP","2CMD",0.44,0,2008,NA
3450,"39481","NP","2CMD",1.28,0,2008,NA
3450,"39481","NP","2CMD",0.42,0,2008,NA
3450,"39481","NP","2CMD",0.29,0,2008,NA
3450,"39481","NP","2CMD",0.66,0,2008,NA
3450,"39481","NP","2CMD",0,0.0011,2008,NA
3450,"39482","NP","2CMD",0,0,2008,NA
3450,"39482","NP","2CMD",0,0,2008,NA
3450,"39482","NP","2CMD",0,0,2008,NA
3450,"39482","NP","2CMD",0.08,0,2008,NA
3450,"39482","NP","2CMD",0.16,0,2008,NA
3450,"39482","NP","2CMD",0.3,0,2008,NA
3450,"39482","NP","2CMD",0.37,0,2008,NA
3450,"39482","NP","2CMD",0.1,0,2008,NA
3450,"39482","NP","2CMD",0.33,0,2008,NA
3450,"39482","NP","2CMD",0.47,0.0011,2008,NA
3450,"39482","NP","2CMD",0.25,0,2008,NA
3450,"39482","NP","2CMD",0.81,0,2008,NA
3450,"39482","NP","2CMD",0.14,0,2008,NA
3450,"39482","NP","2CMD",0.53,0,2008,NA
3450,"39482","NP","2CMD",0.39,0,2008,NA
3450,"39482","NP","2CMD",0,0,2008,NA
3450,"39482","NP","2CMD",0.48,0,2008,NA
3450,"39482","NP","2CMD",0,0,2008,NA
3450,"39482","NP","2CMD",0,0,2008,NA
3450,"39482","NP","2CMD",0.1,0,2008,NA
3450,"39482","NP","2CMD",0.22,0,2008,NA
3450,"39482","NP","2CMD",0.24,0,2008,NA
3450,"39482","NP","2CMD",0.14,0,2008,NA
3450,"39482","NP","2CMD",0.23,0,2008,NA
3450,"39482","NP","2CMD",0,7e-04,2008,NA
3450,"39482","NP","2CMD",0.11,7e-04,2008,NA
3450,"39482","NP","2CMD",0,0,2008,NA
3450,"39482","NP","2CMD",0.21,0,2008,NA
3450,"39482","NP","2CMD",0.32,0,2008,NA
3450,"39482","NP","2CMD",0.23,9e-04,2008,NA
3450,"39753","NP","1MD",0.56,0,2008,NA
3450,"39753","NP","1MD",0.65,0,2008,NA
3450,"39753","NP","1MD",0.11,0,2008,NA
3450,"39753","NP","1MD",0.51,0,2008,NA
3450,"39753","NP","1MD",0.93,0,2008,NA
3450,"39753","NP","1MD",0.71,9e-04,2008,NA
3450,"39753","NP","1MD",0.64,0,2008,NA
3450,"39753","NP","1MD",0.54,8e-04,2008,NA
3450,"39753","NP","1MD",0.99,0,2008,NA
3450,"39753","NP","1MD",0.29,0,2008,NA
3450,"39753","NP","1MD",0.17,0,2008,NA
3450,"39753","NP","1MD",0.31,0,2008,NA
3450,"39753","NP","1MD",0.32,0,2008,NA
3450,"39753","NP","1MD",0.18,0.0016,2008,NA
3450,"39753","NP","1MD",0.58,0,2008,NA
3450,"39753","NP","1MD",0.61,0,2008,NA
3450,"39753","NP","1MD",0.33,0,2008,NA
3450,"39753","NP","1MD",0.19,0,2008,NA
3450,"39753","NP","1MD",0.08,0,2008,NA
3450,"39754","NP","1MD",0,0,2008,NA
3450,"39754","NP","1MD",0.35,0,2008,NA
3450,"39756","NP","1CMD",0.79,0,2008,NA
3450,"39756","NP","1CMD",0.55,0,2008,NA
3450,"39756","NP","1CMD",0.5,0,2008,NA
3450,"39756","NP","1CMD",0.96,0,2008,NA
3450,"39756","NP","1CMD",0.95,0,2008,NA
3450,"39756","NP","1CMD",0.15,0,2008,NA
3450,"39756","NP","1CMD",0.11,0,2008,NA
3450,"39756","NP","1CMD",0.66,0,2008,NA
3450,"39756","NP","1CMD",0.64,0.0016,2008,NA
3450,"39756","NP","1CMD",0.75,0,2008,NA
3450,"39756","NP","1CMD",0,0,2008,NA
3450,"39756","NP","1CMD",0.62,0,2008,NA
3450,"39756","NP","1CMD",1.11,0.0012,2008,NA
3450,"39756","NP","1CMD",0.4,0,2008,NA
3450,"39756","NP","1CMD",0.67,0,2008,NA
3450,"39756","NP","1CMD",0.26,0,2008,NA
3450,"39783","NP","1MD",0.12,0,2008,NA
3450,"39783","NP","1MD",0.07,0,2008,NA
3450,"39783","NP","1MD",0.26,8e-04,2008,NA
3450,"39783","NP","1MD",0.2,0,2008,NA
3450,"39783","NP","1MD",0.09,0,2008,NA
3450,"39783","NP","1MD",0.16,0,2008,NA
3450,"39783","NP","1MD",0,0,2008,NA
3450,"39783","NP","1MD",0.08,0,2008,NA
3450,"39783","NP","1MD",0.13,0,2008,NA
3450,"39783","NP","1MD",0.06,0,2008,NA
3450,"39783","NP","1MD",0,9e-04,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39784","NP","1MD",0.14,0.0011,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39784","NP","1MD",0.54,0,2008,NA
3450,"39784","NP","1MD",0,0.0015,2008,NA
3450,"39784","NP","1MD",0,0.001,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39784","NP","1MD",0.11,0,2008,NA
3450,"39784","NP","1MD",0.05,0,2008,NA
3450,"39784","NP","1MD",0,0.001,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39784","NP","1MD",0.06,0.0026,2008,NA
3450,"39784","NP","1MD",0.42,0,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39784","NP","1MD",0.23,0,2008,NA
3450,"39784","NP","1MD",0.14,0,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39784","NP","1MD",0,0.0025,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39784","NP","1MD",0.4,0,2008,NA
3450,"39784","NP","1MD",0.58,0,2008,NA
3450,"39784","NP","1MD",0.09,0,2008,NA
3450,"39784","NP","1MD",0.1,0,2008,NA
3450,"39784","NP","1MD",0.04,0,2008,NA
3450,"39784","NP","1MD",0,0,2008,NA
3450,"39785","NP","1CMD",0.19,0,2008,NA
3450,"39785","NP","1CMD",0.37,0,2008,NA
3450,"39785","NP","1CMD",0.08,0,2008,NA
3450,"39785","NP","1CMD",0,0,2008,NA
3450,"39785","NP","1CMD",0,0.0012,2008,NA
3450,"39785","NP","1CMD",0.1,0,2008,NA
3450,"39785","NP","1CMD",0.3,0,2008,NA
3450,"39785","NP","1CMD",0.09,0,2008,NA
3450,"39785","NP","1CMD",0.28,0,2008,NA
3450,"39785","NP","1CMD",0,0.001,2008,NA
3450,"39785","NP","1CMD",0.47,0,2008,NA
3450,"39785","NP","1CMD",0,0,2008,NA
3450,"39785","NP","1CMD",0,0,2008,NA
3450,"39785","NP","1CMD",0,0,2008,NA
3450,"39785","NP","1CMD",0.1,0,2008,NA
3450,"39785","NP","1CMD",0.07,9e-04,2008,NA
3450,"39785","NP","1CMD",0,0,2008,NA
3450,"39785","NP","1CMD",0.08,0,2008,NA
3450,"39786","NP","1CMD",0.15,0,2008,NA
3450,"39786","NP","1CMD",0.34,9e-04,2008,NA
3450,"39786","NP","1CMD",0,0,2008,NA
3450,"39786","NP","1CMD",0,0,2008,NA
3450,"39786","NP","1CMD",0.52,0,2008,NA
3450,"39786","NP","1CMD",0.06,0,2008,NA
3450,"39786","NP","1CMD",0.12,0,2008,NA
3450,"39786","NP","1CMD",0.16,0,2008,NA
3450,"39786","NP","1CMD",0,0,2008,NA
3450,"39786","NP","1CMD",0.1,0.001,2008,NA
3450,"39786","NP","1CMD",0.17,0,2008,NA
3450,"39786","NP","1CMD",0.55,0,2008,NA
3450,"39786","NP","1CMD",0.08,0.0018,2008,NA
3450,"39786","NP","1CMD",0.31,0.001,2008,NA
3450,"39786","NP","1CMD",0.27,0,2008,NA
3450,"39786","NP","1CMD",0.17,0,2008,NA
3450,"39786","NP","1CMD",0.18,0,2008,NA
3450,"39786","NP","1CMD",0.11,0,2008,NA
3450,"39786","NP","1CMD",0,0.0011,2008,NA
3450,"39786","NP","1CMD",0.24,0,2008,NA
3450,"39786","NP","1CMD",0.08,0.0011,2008,NA
3460,"25-3,4","NP","Conv",2.34,0,2008,NA
3460,"25-3,4","NP","Conv",3.5,0,2008,NA
3460,"25-3,4","NP","Conv",2.07,0,2008,NA
3460,"25-3,4","NP","Conv",5.3,0,2008,NA
3460,"25-3,4","NP","Conv",6.01,0,2008,NA
3460,"25-3,4","NP","Conv",8.22,0,2008,NA
3460,"25-3,4","NP","Conv",0.92,0.001,2008,NA
3460,"25-3,4","NP","Conv",2.53,0,2008,NA
3460,"25-3,4","NP","Conv",1.18,8e-04,2008,NA
3460,"25-3,4","NP","Conv",3.96,0,2008,NA
3460,"25-3,4","NP","Conv",0.96,0.002,2008,NA
3460,"25-3,4","NP","Conv",2.06,0,2008,NA
3460,"25-3,4","NP","Conv",1.58,9e-04,2008,NA
3460,"25-3,4","NP","Conv",1.46,0,2008,NA
3460,"25-3,4","NP","Conv",1.76,0,2008,NA
3460,"25-3,4","NP","Conv",2.52,5e-04,2008,NA
3460,"25-3,4","NP","Conv",1.69,0,2008,NA
3460,"25-3,4","NP","Conv",2.3,0.0016,2008,NA
3460,"25-3,4","NP","Conv",2.88,0,2008,NA
3460,"25-3,4","NP","Conv",3.69,0,2008,NA
3460,"25-3,4","NP","Conv",0.88,0.001,2008,NA
3460,"25-3,4","NP","Conv",0.95,0,2008,NA
3460,"30-1","NP","Conv",0.91,0.0012,2008,NA
3460,"30-1","NP","Conv",1.14,0.0013,2008,NA
3460,"30-1","NP","Conv",0.52,7e-04,2008,NA
3460,"30-1","NP","Conv",0.9,0,2008,NA
3460,"30-1","NP","Conv",0.51,0,2008,NA
3460,"30-1","NP","Conv",0.9,0,2008,NA
3460,"30-1","NP","Conv",1.56,0,2008,NA
3460,"30-1","NP","Conv",0.82,0,2008,NA
3460,"30-1","NP","Conv",0.67,0,2008,NA
3460,"30-1","NP","Conv",0.76,0,2008,NA
3460,"30-1","NP","Conv",0.5,0.0047,2008,NA
3460,"30-1","NP","Conv",0.73,0,2008,NA
3460,"30-1","NP","Conv",0.11,0,2008,NA
3460,"30-1","NP","Conv",0.95,0.0043,2008,NA
3460,"30-1","NP","Conv",0.41,0,2008,NA
3460,"30-1","NP","Conv",0.9,0,2008,NA
3460,"30-1","NP","Conv",1.64,0,2008,NA
3460,"30-1","NP","Conv",0.58,0.001,2008,NA
3460,"30-1","NP","Conv",0.52,0,2008,NA
3460,"30-3","NP","Conv",2.63,0.0019,2008,NA
3460,"30-3","NP","Conv",4.1,0.0031,2008,NA
3460,"30-3","NP","Conv",2.37,0,2008,NA
3460,"30-3","NP","Conv",2.55,0,2008,NA
3460,"30-3","NP","Conv",5.6,0,2008,NA
3460,"30-3","NP","Conv",3.88,0.0021,2008,NA
3460,"30-3","NP","Conv",3.3,0,2008,NA
3460,"30-3","NP","Conv",3.1,0.0112,2008,NA
3460,"30-3","NP","Conv",3.41,0.0021,2008,NA
3460,"30-3","NP","Conv",3.67,4e-04,2008,NA
3460,"30-3","NP","Conv",2.15,0,2008,NA
3460,"30-3","NP","Conv",2.55,7e-04,2008,NA
3460,"30-3","NP","Conv",5.15,0,2008,NA
3460,"30-3","NP","Conv",2.38,9e-04,2008,NA
3460,"30-3","NP","Conv",5.49,0.0015,2008,NA
3460,"30-3","NP","Conv",3.86,0,2008,NA
3460,"30-3","NP","Conv",2.65,0,2008,NA
3460,"30-3","NP","Conv",4.56,0.0021,2008,NA
3460,"30-3","NP","Conv",2.54,0,2008,NA
3460,"30-3","NP","Conv",1.33,0,2008,NA
3460,"30-3","NP","Conv",3.33,0,2008,NA
3460,"30-3","NP","Conv",1.98,0.001,2008,NA
3460,"30-3","NP","Conv",1.4,0,2008,NA
3460,"30-4","NP","Conv",2.55,0.001,2008,NA
3460,"30-4","NP","Conv",2.92,0,2008,NA
3460,"30-4","NP","Conv",1.96,0.003,2008,NA
3460,"30-4","NP","Conv",3.48,0,2008,NA
3460,"30-4","NP","Conv",2.13,0,2008,NA
3460,"30-4","NP","Conv",2.16,8e-04,2008,NA
3460,"30-4","NP","Conv",2.45,0,2008,NA
3460,"30-4","NP","Conv",4.55,0.002,2008,NA
3460,"30-4","NP","Conv",1.41,0.001,2008,NA
3460,"30-4","NP","Conv",3.41,0,2008,NA
3460,"30-4","NP","Conv",2.98,0,2008,NA
3440,"13-1","BU","1MD",0,0,2008,NA
3440,"13-1","BU","1MD",0.2963882,0,2008,NA
3440,"13-1","BU","1MD",0.1315398,0,2008,NA
3440,"13-1","BU","1MD",0.1413327,0,2008,NA
3440,"13-1","BU","1MD",0.5555262,0,2008,NA
3440,"13-1","BU","1MD",0.1969386,0,2008,NA
3440,"13-1","BU","1MD",0.8163365,0,2008,NA
3440,"13-1","BU","1MD",0.1682451,0,2008,NA
3440,"13-1","BU","1MD",0.2634893,0,2008,NA
3440,"13-1","BU","1MD",0.1342819,0,2008,NA
3440,"13-1","BU","1MD",0.2347596,0,2008,NA
3440,"13-1","BU","1MD",0.1792553,0,2008,NA
3440,"13-2","BU","1MD",0.160271,0,2008,NA
3440,"13-2","BU","1MD",0.2568655,0,2008,NA
3440,"13-2","BU","1MD",0.1686628,0,2008,NA
3440,"13-2","BU","1MD",0.1315167,0,2008,NA
3440,"13-2","BU","1MD",0.217677,0,2008,NA
3440,"13-2","BU","1MD",0.1402876,0,2008,NA
3440,"13-2","BU","1MD",0.0837557,0,2008,NA
3440,"13-2","BU","1MD",0.2257532,0,2008,NA
3440,"13-2","BU","1MD",0.290999,0,2008,NA
3440,"13-2","BU","1MD",0.6086466,0,2008,NA
3440,"14-1","BU","1MD",0.3453156,0,2008,NA
3440,"14-1","BU","1MD",1.3853238,0,2008,NA
3440,"14-1","BU","1MD",0.7757828,0,2008,NA
3440,"14-1","BU","1MD",0.3299435,0,2008,NA
3440,"14-1","BU","1MD",1.2593235,0.00068996,2008,NA
3440,"14-1","BU","1MD",0.3484107,0,2008,NA
3440,"14-1","BU","1MD",0.4317829,0,2008,NA
3440,"13-3","CA","1CMD",0.1155916,0,2008,NA
3440,"13-3","CA","1CMD",0.1483324,0,2008,NA
3440,"13-3","CA","1CMD",0.0981708,0,2008,NA
3440,"13-3","CA","1CMD",0.4771238,0,2008,NA
3440,"13-3","CA","1CMD",0.246052,0,2008,NA
3440,"13-3","CA","1CMD",0.0722141,0,2008,NA
3440,"13-3","CA","1CMD",0.5277821,0,2008,NA
3440,"13-3","CA","1CMD",0.227833,0,2008,NA
3440,"13-3","CA","1CMD",0.297876,0,2008,NA
3440,"13-3","CA","1CMD",0.5399065,0,2008,NA
3440,"13-3","CA","1CMD",0.8049736,0,2008,NA
3440,"13-4","CA","1CMD",0.554813,0,2008,NA
3440,"13-4","CA","1CMD",0.5592923,0,2008,NA
3440,"13-4","CA","1CMD",0.190195,0,2008,NA
3440,"13-4","CA","1CMD",0.2170659,0,2008,NA
3440,"13-4","CA","1CMD",0.2876619,0,2008,NA
3440,"13-4","CA","1CMD",0,0,2008,NA
3440,"13-4","CA","1CMD",0.1562093,0,2008,NA
3440,"13-4","CA","1CMD",0.2162313,0,2008,NA
3440,"13-4","CA","1CMD",0.1956756,0,2008,NA
3440,"13-4","CA","1CMD",0.0623132,0,2008,NA
3440,"13-4","CA","1CMD",0.4775366,0,2008,NA
3440,"14-4","CA","1CMD",0.7603789,0,2008,NA
3440,"14-4","CA","1CMD",1.7689822,0,2008,NA
3440,"14-4","CA","1CMD",2.1129579,0,2008,NA
3440,"14-4","CA","1CMD",2.0488427,0,2008,NA
3440,"14-4","CA","1CMD",1.1029428,0,2008,NA
3440,"13-1","FR","1MD",0.9232109,0,2008,NA
3440,"13-1","FR","1MD",1.0304249,0,2008,NA
3440,"13-1","FR","1MD",1.6840346,0,2008,NA
3440,"13-1","FR","1MD",2.5920706,0,2008,NA
3440,"13-1","FR","1MD",2.2158863,0.001746111,2008,NA
3440,"13-1","FR","1MD",3.3671318,0,2008,NA
3440,"13-1","FR","1MD",1.0623446,0,2008,NA
3440,"13-1","FR","1MD",1.3243274,0.001535269,2008,NA
3440,"13-1","FR","1MD",2.2310613,0,2008,NA
3440,"13-1","FR","1MD",1.0377059,0,2008,NA
3440,"13-1","FR","1MD",1.217597,0,2008,NA
3440,"13-2","FR","1MD",0.9392466,0,2008,NA
3440,"13-2","FR","1MD",3.0521347,0.001056084,2008,NA
3440,"13-2","FR","1MD",2.9210864,0,2008,NA
3440,"13-2","FR","1MD",1.3135637,0,2008,NA
3440,"13-2","FR","1MD",5.9332613,0.002509177,2008,NA
3440,"13-2","FR","1MD",2.4452967,0,2008,NA
3440,"13-2","FR","1MD",2.6581459,0,2008,NA
3440,"13-2","FR","1MD",0.0736219,0,2008,NA
3440,"13-2","FR","1MD",2.5242601,0,2008,NA
3440,"13-2","FR","1MD",2.4982412,0,2008,NA
3440,"13-3","FR","1CMD",0.2205331,0,2008,NA
3440,"13-3","FR","1CMD",0.8104509,0,2008,NA
3440,"13-3","FR","1CMD",1.8196396,0,2008,NA
3440,"13-3","FR","1CMD",0.9636358,0,2008,NA
3440,"13-3","FR","1CMD",0.2904067,0,2008,NA
3440,"13-3","FR","1CMD",0.0991983,0,2008,NA
3440,"13-3","FR","1CMD",0.5995083,0,2008,NA
3440,"13-3","FR","1CMD",0.8330546,0,2008,NA
3440,"13-3","FR","1CMD",1.9054073,0,2008,NA
3440,"13-3","FR","1CMD",0.7978866,0,2008,NA
3440,"13-3","FR","1CMD",1.6619069,0,2008,NA
3440,"13-3","FR","1CMD",2.7894033,0,2008,NA
3440,"13-4","FR","1CMD",0.2584371,0,2008,NA
3440,"13-4","FR","1CMD",0.2890091,0,2008,NA
3440,"13-4","FR","1CMD",0.4807007,0,2008,NA
3440,"13-4","FR","1CMD",0.4969249,0,2008,NA
3440,"13-4","FR","1CMD",0.4509581,0,2008,NA
3440,"13-4","FR","1CMD",0.715088,0,2008,NA
3440,"13-4","FR","1CMD",0.1901542,0,2008,NA
3440,"13-4","FR","1CMD",1.5172092,0,2008,NA
3440,"13-4","FR","1CMD",0.4018193,0,2008,NA
3440,"13-4","FR","1CMD",0.5881622,0,2008,NA
3440,"13-4","FR","1CMD",0.1048586,0,2008,NA
3440,"13-4","FR","1CMD",2.1791169,0,2008,NA
3440,"13-4","FR","1CMD",0.2722944,0,2008,NA
3440,"14-1","FR","1MD",13.7008729,0,2008,NA
3440,"14-1","FR","1MD",4.9180384,0,2008,NA
3440,"14-1","FR","1MD",7.2532136,0,2008,NA
3440,"14-1","FR","1MD",6.0470603,0,2008,NA
3440,"14-1","FR","1MD",3.3573775,0,2008,NA
3440,"14-1","FR","1MD",9.1621765,0.000988273,2008,NA
3440,"14-4","FR","1CMD",2.3753924,0,2008,NA
3440,"14-4","FR","1CMD",4.2606298,0,2008,NA
3440,"14-4","FR","1CMD",3.6242911,0,2008,NA
3440,"14-4","FR","1CMD",4.0619913,0,2008,NA
3440,"14-4","FR","1CMD",4.7009367,0,2008,NA
3440,"24-1","FR","2MD",1.8653528,0,2008,NA
3440,"24-1","FR","2MD",1.0401095,0,2008,NA
3440,"24-1","FR","2MD",2.0056721,0,2008,NA
3440,"24-1","FR","2MD",0.7547902,0,2008,NA
3440,"24-1","FR","2MD",0.2787274,0,2008,NA
3440,"24-1","FR","2MD",0.5890166,0,2008,NA
3440,"24-1","FR","2MD",0.6829037,0.001143391,2008,NA
3440,"24-1","FR","2MD",0.1867105,0,2008,NA
3440,"24-1","FR","2MD",0.5164664,0,2008,NA
3440,"24-1","FR","2MD",1.3522901,0,2008,NA
3440,"24-1","FR","2MD",0.908747,0,2008,NA
3440,"24-1","FR","2MD",0.20378,0,2008,NA
3440,"24-2","FR","2MD",2.8653866,0,2008,NA
3440,"24-2","FR","2MD",2.233646,0.002550912,2008,NA
3440,"24-2","FR","2MD",1.7166766,0,2008,NA
3440,"24-2","FR","2MD",2.6795769,0,2008,NA
3440,"24-2","FR","2MD",1.4900843,0,2008,NA
3440,"24-2","FR","2MD",2.197728,0,2008,NA
3440,"24-2","FR","2MD",1.6622413,0,2008,NA
3440,"24-2","FR","2MD",4.114092,0,2008,NA
3440,"24-2","FR","2MD",3.4079628,0,2008,NA
3440,"24-2","FR","2MD",3.5994414,0,2008,NA
3440,"24-2","FR","2MD",3.2362898,0,2008,NA
3440,"24-3","FR","2CMD",0.9256583,0,2008,NA
3440,"24-3","FR","2CMD",0.5668212,0,2008,NA
3440,"24-3","FR","2CMD",1.7663188,0,2008,NA
3440,"24-3","FR","2CMD",0.8007759,0,2008,NA
3440,"24-3","FR","2CMD",1.5604153,0,2008,NA
3440,"24-3","FR","2CMD",0.4345932,0,2008,NA
3440,"24-3","FR","2CMD",0.4199903,0,2008,NA
3440,"24-4","FR","2CMD",1.0030213,0,2008,NA
3440,"24-4","FR","2CMD",0.7471402,0,2008,NA
3440,"24-4","FR","2CMD",0.5157388,0,2008,NA
3440,"24-4","FR","2CMD",0.3536197,0,2008,NA
3440,"24-4","FR","2CMD",0.1347005,0,2008,NA
3440,"24-4","FR","2CMD",0.1433383,0,2008,NA
3440,"24-4","FR","2CMD",0.5342136,0,2008,NA
3440,"24-4","FR","2CMD",0.0792477,0,2008,NA
3440,"24-4","FR","2CMD",0.1310775,0,2008,NA
3440,"24-4","FR","2CMD",0.4457021,0,2008,NA
3440,"24-4","FR","2CMD",0.0781996,0,2008,NA
3440,"24-4","FR","2CMD",0.1163735,0,2008,NA
3440,"24-4","FR","2CMD",0.4638178,0,2008,NA
3440,"24-1","MO","2MD",0.2757091,0,2008,NA
3440,"24-1","MO","2MD",0.3269795,0,2008,NA
3440,"24-1","MO","2MD",0.1381577,0,2008,NA
3440,"24-1","MO","2MD",0.5001023,0,2008,NA
3440,"24-1","MO","2MD",1.0937607,0,2008,NA
3440,"24-1","MO","2MD",0.3246389,0,2008,NA
3440,"24-1","MO","2MD",0.2475137,0,2008,NA
3440,"24-1","MO","2MD",1.0338278,0,2008,NA
3440,"24-1","MO","2MD",0,0,2008,NA
3440,"24-1","MO","2MD",0.4858513,0,2008,NA
3440,"24-1","MO","2MD",0.4641885,0,2008,NA
3440,"24-1","MO","2MD",0.1643821,0,2008,NA
3440,"24-1","MO","2MD",0.574455,0.002602524,2008,NA
3440,"24-1","MO","2MD",0.3287214,0,2008,NA
3440,"24-2","MO","2MD",0.7910232,0,2008,NA
3440,"24-2","MO","2MD",0.7547184,0,2008,NA
3440,"24-2","MO","2MD",0.3695421,0,2008,NA
3440,"24-2","MO","2MD",1.6211745,0,2008,NA
3440,"24-2","MO","2MD",0.6209625,0.002603207,2008,NA
3440,"24-2","MO","2MD",1.8013587,0,2008,NA
3440,"24-2","MO","2MD",0.494224,0,2008,NA
3440,"24-2","MO","2MD",0.3502782,0,2008,NA
3440,"24-2","MO","2MD",0.5455535,0,2008,NA
3440,"24-2","MO","2MD",1.6328246,0,2008,NA
3440,"24-2","MO","2MD",1.1395239,0,2008,NA
3440,"24-2","MO","2MD",1.4010388,0,2008,NA
3440,"24-3","MO","2CMD",0.7988871,0,2008,NA
3440,"24-3","MO","2CMD",0.9891747,0,2008,NA
3440,"24-3","MO","2CMD",0.4246099,0,2008,NA
3440,"24-3","MO","2CMD",0.4872738,0,2008,NA
3440,"24-3","MO","2CMD",0.6084101,0.002985761,2008,NA
3440,"24-4","MO","2CMD",0.4954101,0,2008,NA
3440,"24-4","MO","2CMD",0,0,2008,NA
3440,"24-4","MO","2CMD",0,0,2008,NA
3440,"24-4","MO","2CMD",0.0971648,0,2008,NA
3440,"24-4","MO","2CMD",0.1631213,0,2008,NA
3440,"24-4","MO","2CMD",0.1112321,0,2008,NA
3440,"24-4","MO","2CMD",0.1684488,0,2008,NA
3440,"24-4","MO","2CMD",0.2817534,0,2008,NA
3440,"24-4","MO","2CMD",0.4638695,0.001277611,2008,NA
3440,"24-4","MO","2CMD",0.2830827,0,2008,NA
3440,"24-4","MO","2CMD",0.8071952,0,2008,NA
3450,"39756","CA","1CMD",0.0963179,0,2008,NA
3450,"39756","CA","1CMD",0.739831,0,2008,NA
