"date","type","plot","treatment","variety","ranch","block","position","tot_nuts","inf_now","dmg_now","sample_id"
2012-09-07,"MD","Edge","100%MD","WC",345,11.1,NA,284,1,1,59
2012-09-07,"MD","Edge","100%MD","WC",345,12.2,NA,312,4,2,60
2012-09-26,"Conv","Edge","Conv","Mo",345,2.1,NA,311,2,1,1
2012-09-26,"Conv","Edge","Conv","Mo",345,1.2,NA,328,30,21,2
2012-09-26,"Conv","Edge","Conv","Mo",345,1.2,NA,382,23,11,3
2012-09-26,"CMD","Edge","100%C","Mo",345,12.4,NA,292,22,17,7
2012-09-05,"MD","Edge","50%MD","Bu",344,13.1,NA,297,12,6,8
NA,"CMD","Edge","50%C","Ca",344,13.4,NA,NA,NA,NA,9
2012-09-26,"MD","Edge","50%MD","Mo",344,24.1,NA,310,85,61,10
2012-09-26,"CMD","Edge","50%C","Mo",344,24.4,NA,290,4,4,11
2012-09-05,"MD","Edge","100%MD","Bu",346,30.2,NA,319,11,1,12
2012-09-29,"MD","Edge","100%MD","Mo",346,30.1,NA,335,17,7,13
2012-09-29,"MD","Edge","100%MD","Mo",346,30.1,NA,358,130,57,14
2012-09-29,"CMD","Edge","100%C","Mo",346,30.4,NA,312,65,27,15
2012-09-29,"CMD","Edge","100%C","Mo",346,30.4,NA,258,9,9,16
2012-09-29,"CMD","Edge","100%C","Mo",346,30.3,NA,320,0,0,17
2012-09-29,"CMD","Edge","100%C","Mo",346,25.4,NA,304,43,27,18
2012-09-26,"CMD","Edge","100%C","Mo",346,25.4,NA,313,46,29,19
2012-09-05,"MD","Edge","100%MD","Bu",346,25.1,NA,334,14,4,20
2012-09-26,"CMD","Edge","50%C","Mo",344,24.3,NA,305,22,11,21
2012-09-26,"MD","Edge","50%MD","Mo",344,24.2,NA,326,32,25,22
NA,"CMD","Edge","50%C","Ca",344,14.4,NA,NA,NA,NA,23
2012-09-05,"MD","Edge","50%MD","Ru",344,14.1,NA,330,38,12,24
2012-09-26,"CMD","Edge","100%C","Mo",345,11.3,NA,336,40,20,25
2012-09-26,"MD","Edge","100%MD","Mo",345,11.2,NA,316,54,12,26
2012-09-26,"Conv","Edge","Conv","Mo",345,2.3,NA,371,27,14,27
2012-09-26,"Conv","Edge","Conv","Mo",345,2.2,NA,299,12,7,28
2012-09-26,"Conv","Interior","Conv","Mo",345,2.2,NA,358,1,1,29
2012-09-26,"Conv","Interior","Conv","Mo",345,2.3,NA,331,58,20,30
2012-09-26,"Conv","Interior","Conv","Mo",345,2.1,NA,278,20,14,31
2012-09-26,"Conv","Interior","Conv","Mo",345,2.4,NA,303,12,9,32
2012-09-26,"MD","Interior","100%MD","Mo",345,11.1,NA,349,16,7,33
2012-09-26,"CMD","Interior","100%C","Mo",345,11.3,NA,278,16,14,34
2012-09-05,"MD","Interior","50%MD","Bu",344,14.1,NA,309,12,1,35
NA,"CMD","Interior","50%C","Ca",344,14.4,NA,NA,NA,NA,36
2012-09-26,"Conv","Interior","Conv","Mo",345,1.2,NA,387,15,7,37
2012-09-26,"Conv","Interior","Conv","Mo",345,1.3,NA,319,12,12,38
2012-09-26,"MD","Interior","100%MD","Mo",345,12.2,NA,317,23,20,39
2012-09-26,"CMD","Interior","100%C","Mo",345,12.3,NA,294,2,2,40
2012-09-05,"MD","Interior","50%MD","Bu",344,13.2,NA,315,35,9,41
NA,"CMD","Interior","50%C","Ca",344,13.3,NA,NA,NA,NA,42
2012-09-26,"MD","Interior","50%MD","Mo",344,24.2,NA,333,11,6,43
2012-09-26,"CMD","Interior","50%C","Mo",344,24.3,NA,300,6,5,44
2012-09-26,"MD","Interior","100%MD","Mo",345,12.1,NA,298,36,25,47
2012-09-26,"CMD","Interior","100%C","Mo",345,12.4,NA,295,8,5,48
2012-09-05,"MD","Interior","50%MD","Bu",344,13.1,NA,326,3,1,49
NA,"CMD","Interior","50%C","Ca",344,13.4,NA,NA,NA,NA,50
2012-09-26,"MD","Interior","50%MD","Mo",344,24.1,NA,318,17,0,51
2012-09-26,"CMD","Interior","50%C","Mo",344,24.4,NA,311,31,22,52
2012-09-26,"MD","Interior","100%MD","Bu",346,25.1,NA,278,9,5,53
2012-09-29,"CMD","Interior","100%C","Mo",346,25.4,NA,334,6,5,54
2012-09-05,"MD","Interior","100%MD","Bu",346,30.2,NA,304,9,5,55
2012-09-29,"CMD","Interior","100%C","Mo",346,30.3,NA,298,10,4,56
2012-09-29,"MD","Interior","100%MD","Mo",346,30.1,NA,322,41,7,57
2012-09-29,"CMD","Interior","100%C","Mo",346,30.4,NA,335,30,27,58
2012-09-26,"MD","Edge","100%MD","Mo",345,11.1,NA,312,23,17,59
2012-09-26,"MD","Edge","100%MD","Mo",345,12.2,NA,339,5,3,60
NA,"MD","Interior","100%MD","Bu",346,30.2,NA,NA,NA,NA,12
NA,"MD","Edge","100%MD","Bu",346,30.2,NA,NA,NA,NA,55
2013-08-17,"Conv","Edge","Conv","NP",345,2.1,NA,498,8,6,1
2013-08-17,"Conv","Edge","Conv","NP",345,1.2,NA,620,1,0,2
2013-08-17,"Conv","Edge","Conv","NP",345,1.2,NA,577,13,13,3
2013-08-17,"MD","Edge","50%MD","NP",345,12.4,NA,492,2,0,7
2013-08-17,"CMD","Edge","100%C","NP",344,13.1,NA,531,0,0,8
2013-08-17,"MD","Edge","100%MD","NP",344,13.4,NA,562,0,0,9
2013-08-17,"CMD","Edge","100%C","NP",344,24.1,NA,577,2,2,10
2013-08-17,"MD","Edge","100%MD","NP",344,24.4,NA,616,5,4,11
2013-08-17,"CMD","Edge","50%C","NP",346,30.1,NA,505,5,3,13
2013-08-17,"CMD","Edge","50%C","NP",346,30.1,NA,515,6,5,14
2013-08-17,"MD","Edge","50%MD","NP",346,30.4,NA,509,7,7,15
2013-08-17,"MD","Edge","50%MD","NP",346,30.4,NA,532,13,7,16
2013-08-17,"MD","Edge","50%MD","NP",346,30.3,NA,520,28,11,17
2013-08-17,"MD","Edge","50%MD","NP",346,25.4,NA,529,18,12,18
2013-08-17,"MD","Edge","50%MD","NP",346,25.4,NA,504,95,93,19
2013-08-17,"MD","Edge","100%MD","NP",344,24.3,NA,570,25,22,21
2013-08-17,"CMD","Edge","100%C","NP",344,24.2,NA,586,11,6,22
2013-08-17,"MD","Edge","100%MD","NP",344,14.4,NA,610,32,20,23
2013-08-17,"CMD","Edge","100%C","NP",344,14.1,NA,753,11,11,24
2013-08-17,"MD","Edge","50%MD","NP",345,11.3,NA,515,10,2,25
2013-08-17,"CMD","Edge","50%C","NP",345,11.2,NA,507,14,12,26
2013-08-17,"Conv","Edge","Conv","NP",345,2.3,NA,485,19,16,27
2013-08-17,"Conv","Edge","Conv","NP",345,2.2,NA,507,9,8,28
2013-08-17,"Conv","Interior","Conv","NP",345,2.2,NA,529,3,3,29
2013-08-17,"Conv","Interior","Conv","NP",345,2.3,NA,502,7,7,30
2013-08-17,"Conv","Interior","Conv","NP",345,2.1,NA,583,1,1,31
2013-08-17,"Conv","Interior","Conv","NP",345,2.4,NA,552,0,0,32
2013-08-17,"CMD","Interior","50%C","NP",345,11.1,NA,520,0,0,33
2013-08-17,"MD","Interior","50%MD","NP",345,11.3,NA,531,5,5,34
2013-08-17,"CMD","Interior","100%C","NP",344,14.1,NA,540,0,0,35
2013-08-17,"MD","Interior","100%MD","NP",344,14.4,NA,551,6,5,36
2013-08-17,"Conv","Interior","Conv","NP",345,1.2,NA,579,7,7,37
2013-08-17,"Conv","Interior","Conv","NP",345,1.3,NA,562,0,0,38
2013-08-17,"CMD","Interior","50%C","NP",345,12.2,NA,547,3,3,39
2013-08-17,"MD","Interior","50%MD","NP",345,12.3,NA,522,2,1,40
2013-08-17,"CMD","Interior","100%C","NP",344,13.2,NA,551,2,1,41
2013-08-17,"MD","Interior","100%MD","NP",344,13.3,NA,584,4,3,42
2013-08-17,"CMD","Interior","100%C","NP",344,24.2,NA,604,14,13,43
2013-08-17,"MD","Interior","100%MD","NP",344,24.3,NA,581,9,9,44
2013-08-17,"CMD","Interior","50%C","NP",345,12.1,NA,529,4,3,47
2013-08-17,"MD","Interior","50%MD","NP",345,12.4,NA,641,2,1,48
2013-08-17,"CMD","Interior","100%C","NP",344,13.1,NA,580,6,5,49
2013-08-17,"MD","Interior","100%MD","NP",344,13.4,NA,554,1,1,50
2013-08-17,"CMD","Interior","100%C","NP",344,24.1,NA,557,1,1,51
2013-08-17,"MD","Interior","100%MD","NP",344,24.4,NA,597,6,2,52
2013-08-17,"MD","Interior","50%MD","NP",346,25.4,NA,552,17,11,54
2013-08-17,"MD","Interior","50%MD","NP",346,30.3,NA,504,21,12,56
2013-08-17,"CMD","Interior","50%C","NP",346,30.1,NA,518,2,0,57
2013-08-17,"MD","Interior","50%MD","NP",346,30.4,NA,501,6,3,58
2013-08-17,"CMD","Edge","50%C","NP",345,11.1,NA,565,3,3,59
2013-08-17,"CMD","Edge","50%C","NP",345,12.2,NA,569,0,0,60
2013-10-01,"Conv","Edge","Conv","Fr",345,2.1,NA,533,3,1,1
2013-10-01,"Conv","Edge","Conv","Fr",345,1.2,NA,540,5,2,2
2013-10-01,"Conv","Edge","Conv","Fr",345,1.2,NA,540,7,5,3
2013-09-02,"MD","Edge","50%MD","Ca",345,12.4,NA,596,3,3,7
2013-09-27,"CMD","Edge","100%C","Fr",344,13.1,NA,351,15,5,8
2013-09-02,"MD","Edge","100%MD","Ca",344,13.4,NA,412,3,1,9
2013-09-28,"CMD","Edge","100%C","Fr",344,24.1,NA,581,15,0,10
2013-09-28,"MD","Edge","100%MD","Fr",344,24.4,NA,544,12,1,11
2013-09-30,"CMD","Edge","50%C","Fr",346,30.2,NA,550,7,4,12
2013-09-02,"CMD","Edge","50%C","WC",346,30.1,NA,569,8,1,13
2013-09-02,"CMD","Edge","50%C","WC",346,30.1,NA,597,4,0,14
2013-09-30,"MD","Edge","50%MD","Fr",346,30.4,NA,532,8,6,15
2013-09-30,"MD","Edge","50%MD","Fr",346,30.4,NA,534,5,2,16
2013-09-30,"MD","Edge","50%MD","Fr",346,30.3,NA,516,13,3,17
2013-09-30,"MD","Edge","50%MD","Fr",346,25.4,NA,489,51,29,18
2013-09-30,"MD","Edge","50%MD","Fr",346,25.4,NA,499,124,55,19
2013-09-30,"CMD","Edge","50%C","Fr",346,25.1,NA,457,0,0,20
2013-09-28,"MD","Edge","100%MD","Fr",344,24.3,NA,522,140,81,21
2013-09-28,"CMD","Edge","100%C","Fr",344,24.2,NA,544,28,23,22
2013-09-02,"MD","Edge","100%MD","Ca",344,14.4,NA,538,33,10,23
2013-09-27,"CMD","Edge","100%C","Fr",344,14.1,NA,615,38,31,24
2013-09-02,"MD","Edge","50%MD","Ca",345,11.3,NA,639,21,5,25
2013-09-02,"CMD","Edge","50%C","Pr",345,11.2,NA,567,22,8,26
2013-09-02,"Conv","Edge","Conv","WC",345,2.3,NA,548,46,6,27
2013-10-01,"Conv","Edge","Conv","Fr",345,2.2,NA,495,19,11,28
2013-10-01,"Conv","Interior","Conv","Fr",345,2.2,NA,560,13,9,29
2013-09-02,"Conv","Interior","Conv","WC",345,2.3,NA,614,12,4,30
2013-10-01,"Conv","Interior","Conv","Fr",345,2.1,NA,545,9,5,31
2013-09-02,"Conv","Interior","Conv","WC",345,2.4,NA,616,2,0,32
2013-09-02,"CMD","Interior","50%C","Pr",345,11.1,NA,600,10,2,33
2013-09-02,"MD","Interior","50%MD","Ca",345,11.3,NA,813,54,4,34
2013-09-27,"CMD","Interior","100%C","Fr",344,14.1,NA,559,8,3,35
2013-09-02,"MD","Interior","100%MD","Ca",344,14.4,NA,531,7,1,36
2013-10-01,"Conv","Interior","Conv","Fr",345,1.2,NA,650,13,2,37
2013-09-02,"Conv","Interior","Conv","WC",345,1.3,NA,637,4,2,38
2013-09-02,"CMD","Interior","50%C","Pr",345,12.2,NA,610,0,0,39
2013-09-02,"MD","Interior","50%MD","Ca",345,12.3,NA,545,9,4,40
2013-09-27,"CMD","Interior","100%C","Fr",344,13.2,NA,541,5,0,41
2013-09-02,"MD","Interior","100%MD","Pr",344,13.3,NA,537,9,2,42
2013-09-28,"CMD","Interior","100%C","Fr",344,24.2,NA,480,5,3,43
2013-09-28,"MD","Interior","100%MD","Fr",344,24.3,NA,556,3,0,44
2013-09-02,"CMD","Interior","50%C","Pr",345,12.1,NA,590,8,1,47
2013-09-02,"MD","Interior","50%MD","Ca",345,12.4,NA,679,7,0,48
2013-09-27,"CMD","Interior","100%C","Fr",344,13.1,NA,575,23,2,49
2013-09-02,"MD","Interior","100%MD","Ca",344,13.4,NA,530,0,0,50
2013-09-28,"CMD","Interior","100%C","Fr",344,24.1,NA,558,10,3,51
2013-09-28,"MD","Interior","100%MD","Fr",344,24.4,NA,552,47,3,52
2013-09-30,"CMD","Interior","50%C","Fr",346,25.1,NA,427,0,0,53
2013-09-30,"MD","Interior","50%MD","Fr",346,25.4,NA,558,48,25,54
2013-09-30,"CMD","Interior","50%C","Fr",346,30.2,NA,584,3,2,55
2013-09-30,"MD","Interior","50%MD","Fr",346,30.3,NA,551,27,13,56
2013-09-02,"CMD","Interior","50%C","WC",346,30.1,NA,583,37,1,57
2013-09-30,"MD","Interior","50%MD","Fr",346,30.4,NA,570,11,0,58
2013-09-02,"CMD","Edge","50%C","WC",345,11.1,NA,734,36,1,59
2013-09-02,"CMD","Edge","50%C","WC",345,12.2,NA,664,2,1,60
2013-09-21,"Conv","Edge","Conv","Mo",345,2.1,NA,502,11,3,1
2013-09-21,"Conv","Edge","Conv","Mo",345,1.2,NA,519,19,3,2
2013-09-21,"Conv","Edge","Conv","Mo",345,1.2,NA,540,6,4,3
2013-09-27,"MD","Edge","50%MD","Mo",345,12.4,NA,560,11,0,7
2013-09-02,"CMD","Edge","100%C","Bu",344,13.1,NA,514,0,0,8
2013-09-27,"MD","Edge","100%MD","Fr",344,13.4,NA,560,9,7,9
2013-09-28,"CMD","Edge","100%C","Mo",344,24.1,NA,494,2,0,10
2013-09-28,"MD","Edge","100%MD","Mo",344,24.4,NA,461,6,3,11
2013-09-02,"CMD","Edge","50%C","Bu",346,30.2,NA,495,5,0,12
2013-09-30,"CMD","Edge","50%C","Mo",346,30.1,NA,509,4,0,13
2013-09-30,"CMD","Edge","50%C","Mo",346,30.1,NA,483,8,2,14
2013-09-30,"MD","Edge","50%MD","Mo",346,30.4,NA,559,6,2,15
2013-09-30,"MD","Edge","50%MD","Mo",346,30.4,NA,549,3,1,16
2013-09-30,"MD","Edge","50%MD","Mo",346,30.3,NA,504,2,0,17
2013-09-30,"MD","Edge","50%MD","Mo",346,25.4,NA,474,18,8,18
2013-09-30,"MD","Edge","50%MD","Mo",346,25.4,NA,504,35,18,19
2013-09-02,"CMD","Edge","50%C","Bu",346,25.1,NA,687,14,3,20
2013-09-28,"MD","Edge","100%MD","Mo",344,24.3,NA,494,53,3,21
2013-09-28,"CMD","Edge","100%C","Mo",344,24.2,NA,535,9,9,22
2013-09-27,"MD","Edge","100%MD","Fr",344,14.4,NA,334,54,24,23
2013-09-02,"CMD","Edge","100%C","Bu",344,14.1,NA,509,0,0,24
2013-09-21,"MD","Edge","50%MD","Mo",345,11.3,NA,508,24,3,25
2013-09-21,"CMD","Edge","50%C","Mo",345,11.2,NA,520,48,8,26
2013-09-21,"Conv","Edge","Conv","Mo",345,2.3,NA,529,31,10,27
2013-09-21,"Conv","Edge","Conv","Mo",345,2.2,NA,554,31,19,28
2013-10-01,"Conv","Interior","Conv","Mo",345,2.2,NA,536,8,2,29
2013-09-27,"Conv","Interior","Conv","Mo",345,2.3,NA,536,3,1,30
2013-09-21,"Conv","Interior","Conv","Mo",345,2.1,NA,517,2,0,31
2013-09-27,"Conv","Interior","Conv","Mo",345,2.4,NA,507,1,0,32
2013-09-27,"CMD","Interior","50%C","Mo",345,11.1,NA,510,2,1,33
2013-09-27,"MD","Interior","50%MD","Mo",345,11.3,NA,591,12,3,34
2013-09-02,"CMD","Interior","100%C","Bu",344,14.1,NA,490,0,0,35
2013-09-27,"MD","Interior","100%MD","Fr",344,14.4,NA,566,8,5,36
2013-09-21,"Conv","Interior","Conv","Mo",345,1.2,NA,551,4,0,37
2013-09-27,"Conv","Interior","Conv","Mo",345,1.3,NA,495,0,0,38
2013-09-27,"CMD","Interior","50%C","Mo",345,12.2,NA,633,12,0,39
2013-09-27,"MD","Interior","50%MD","Mo",345,12.3,NA,596,6,2,40
2013-09-02,"CMD","Interior","100%C","Bu",344,13.2,NA,498,0,0,41
2013-09-27,"MD","Interior","100%MD","Fr",344,13.3,NA,628,12,5,42
2013-09-28,"CMD","Interior","100%C","Mo",344,24.2,NA,566,2,1,43
2013-09-28,"MD","Interior","100%MD","Mo",344,24.3,NA,494,11,0,44
2013-09-27,"CMD","Interior","50%C","Mo",345,12.1,NA,585,2,0,47
2013-09-27,"MD","Interior","50%MD","Mo",345,12.4,NA,642,12,0,48
2013-09-02,"CMD","Interior","100%C","Bu",344,13.1,NA,520,0,0,49
2013-09-27,"MD","Interior","100%MD","Fr",344,13.4,NA,544,19,0,50
2013-09-28,"CMD","Interior","100%C","Mo",344,24.1,NA,468,3,0,51
2013-09-28,"MD","Interior","100%MD","Mo",344,24.4,NA,470,10,0,52
2013-09-02,"CMD","Interior","50%C","Bu",346,25.1,NA,592,1,1,53
2013-09-30,"MD","Interior","50%MD","Mo",346,25.4,NA,625,7,0,54
2013-09-02,"CMD","Interior","50%C","Bu",346,30.2,NA,556,3,0,55
2013-09-30,"MD","Interior","50%MD","Mo",346,30.3,NA,625,4,0,56
2013-09-30,"CMD","Interior","50%C","Mo",346,30.1,NA,550,8,0,57
2013-09-30,"MD","Interior","50%MD","Mo",346,30.4,NA,471,3,0,58
2013-09-27,"CMD","Edge","50%C","Mo",345,11.1,NA,629,7,1,59
2013-09-27,"CMD","Edge","50%C","Mo",345,12.2,NA,573,1,1,60
2014-08-07,"MD","Edge","100%MD","NP",345,2.1,NA,498,41,26,1
2014-08-07,"MD","Edge","100%MD","NP",345,1.2,NA,489,9,4,2
2014-08-07,"MD","Edge","100%MD","NP",345,1.2,NA,516,6,3,3
2014-08-12,"CMD","Edge","50%C","NP",345,12.4,NA,608,5,5,7
2014-08-12,"MD","Edge","100%MD","NP",344,13.1,NA,511,9,3,8
2014-08-12,"CMD","Edge","100%C","NP",344,13.4,NA,538,3,3,9
2014-08-12,"MD","Edge","50%MD","NP",344,24.1,NA,521,4,4,10
2014-08-12,"CMD","Edge","50%C","NP",344,24.4,NA,590,14,12,11
2014-08-12,"Conv","Edge","Conv","NP",346,30.1,NA,541,12,9,13
2014-08-12,"Conv","Edge","Conv","NP",346,30.1,NA,553,13,11,14
2014-08-12,"Conv","Edge","Conv","NP",346,30.4,NA,528,11,10,15
2014-08-12,"Conv","Edge","Conv","NP",346,30.4,NA,550,40,39,16
2014-08-12,"Conv","Edge","Conv","NP",346,30.3,NA,549,39,29,17
2014-08-12,"Conv","Edge","Conv","NP",346,25.4,NA,545,20,17,18
2014-08-12,"Conv","Edge","Conv","NP",346,25.4,NA,545,35,22,19
2014-08-12,"CMD","Edge","50%C","NP",344,24.3,NA,553,6,3,21
2014-08-12,"MD","Edge","50%MD","NP",344,24.2,NA,632,15,11,22
2014-08-12,"CMD","Edge","100%C","NP",344,14.4,NA,514,5,4,23
2014-08-12,"MD","Edge","100%MD","NP",344,14.1,NA,525,10,7,24
2014-08-12,"CMD","Edge","50%C","NP",345,11.3,NA,504,9,6,25
2014-08-07,"MD","Edge","50%MD","NP",345,11.2,NA,483,28,11,26
2014-08-07,"CMD","Edge","100%C","NP",345,2.3,NA,532,21,17,27
2014-08-07,"MD","Edge","100%MD","NP",345,2.2,NA,502,13,10,28
2014-08-07,"MD","Interior","100%MD","NP",345,2.2,NA,509,7,4,29
2014-08-12,"CMD","Interior","100%C","NP",345,2.3,NA,516,0,0,30
2014-08-07,"MD","Interior","100%MD","NP",345,2.1,NA,517,15,8,31
2014-08-12,"CMD","Interior","100%C","NP",345,2.4,NA,509,5,3,32
2014-08-07,"MD","Interior","50%MD","NP",345,11.1,NA,509,7,3,33
2014-08-12,"CMD","Interior","50%C","NP",345,11.3,NA,510,7,4,34
2014-08-12,"MD","Interior","100%MD","NP",344,14.1,NA,529,6,6,35
2014-08-12,"CMD","Interior","100%C","NP",344,14.4,NA,530,15,11,36
2014-08-07,"MD","Interior","100%MD","NP",345,1.2,NA,520,2,1,37
2014-08-07,"CMD","Interior","100%C","NP",345,1.3,NA,517,0,0,38
2014-08-07,"MD","Interior","50%MD","NP",345,12.2,NA,481,11,7,39
2014-08-12,"CMD","Interior","50%C","NP",345,12.3,NA,502,6,4,40
2014-08-12,"MD","Interior","100%MD","NP",344,13.2,NA,516,3,2,41
2014-08-12,"CMD","Interior","100%C","NP",344,13.3,NA,513,4,2,42
2014-08-12,"MD","Interior","50%MD","NP",344,24.2,NA,497,38,31,43
2014-08-12,"CMD","Interior","50%C","NP",344,24.3,NA,488,8,6,44
2014-08-07,"MD","Interior","50%MD","NP",345,12.1,NA,500,14,7,47
2014-08-12,"CMD","Interior","50%C","NP",345,12.4,NA,553,9,6,48
2014-08-12,"MD","Interior","100%MD","NP",344,13.1,NA,526,9,7,49
2014-08-12,"CMD","Interior","100%C","NP",344,13.4,NA,479,2,2,50
2014-08-12,"MD","Interior","50%MD","NP",344,24.1,NA,492,8,7,51
2014-08-12,"CMD","Interior","50%C","NP",344,24.4,NA,549,11,10,52
2014-08-12,"Conv","Interior","Conv","NP",346,25.4,NA,525,8,8,54
2014-08-12,"Conv","Interior","Conv","NP",346,30.3,NA,556,25,24,56
2014-08-12,"Conv","Interior","Conv","NP",346,30.1,NA,588,9,4,57
2014-08-12,"Conv","Interior","Conv","NP",346,30.4,NA,539,27,23,58
2014-09-19,"MD","Edge","100%MD","Fr",345,2.1,NA,586,41,13,1
2014-09-19,"MD","Edge","100%MD","Fr",345,1.2,NA,593,65,25,2
2014-09-19,"MD","Edge","100%MD","Fr",345,1.2,NA,601,45,16,3
2014-09-12,"CMD","Edge","50%C","Ca",345,12.4,NA,552,8,4,7
2014-09-19,"MD","Edge","100%MD","Fr",344,13.1,NA,602,31,29,8
2014-09-12,"CMD","Edge","100%C","Ca",344,13.4,NA,615,11,5,9
2014-09-19,"MD","Edge","50%MD","Fr",344,24.1,NA,651,31,21,10
2014-09-19,"CMD","Edge","50%C","Fr",344,24.4,NA,712,25,17,11
2014-09-20,"Conv","Edge","Conv","Fr",346,30.2,NA,604,60,39,12
2014-08-22,"Conv","Edge","Conv","WC",346,30.1,NA,538,5,0,13
2014-08-22,"Conv","Edge","Conv","WC",346,30.1,NA,539,5,1,14
2014-09-20,"Conv","Edge","Conv","Fr",346,30.4,NA,528,9,6,15
2014-09-20,"Conv","Edge","Conv","Fr",346,30.4,NA,512,20,15,16
2014-09-20,"Conv","Edge","Conv","Fr",346,30.3,NA,508,15,14,17
2014-09-20,"Conv","Edge","Conv","Fr",346,25.4,NA,512,74,72,18
2014-09-20,"Conv","Edge","Conv","Fr",346,25.4,NA,559,29,25,19
2014-09-20,"Conv","Edge","Conv","Fr",346,25.1,NA,458,117,115,20
2014-09-19,"CMD","Edge","50%C","Fr",344,24.3,NA,700,39,36,21
2014-09-19,"MD","Edge","50%MD","Fr",344,24.2,NA,778,88,82,22
2014-09-12,"CMD","Edge","100%C","Ca",344,14.4,NA,520,41,31,23
2014-09-19,"MD","Edge","100%MD","Fr",344,14.1,NA,560,45,37,24
2014-09-12,"CMD","Edge","50%C","Ca",345,11.3,NA,523,17,13,25
2014-08-22,"MD","Edge","50%MD","Pr",345,11.2,NA,556,9,7,26
2014-08-22,"CMD","Edge","100%C","WC",345,2.3,NA,554,5,5,27
2014-09-19,"MD","Edge","100%MD","Fr",345,2.2,NA,647,72,49,28
2014-09-19,"MD","Interior","100%MD","Fr",345,2.2,NA,595,88,20,29
2014-08-22,"CMD","Interior","100%C","WC",345,2.3,NA,527,2,1,30
2014-09-20,"MD","Interior","100%MD","Fr",345,2.1,NA,512,60,17,31
2014-08-22,"CMD","Interior","100%C","WC",345,2.4,NA,534,5,0,32
2014-08-22,"MD","Interior","50%MD","Pr",345,11.1,NA,504,17,5,33
2014-09-12,"CMD","Interior","50%C","Ca",345,11.3,NA,571,10,8,34
2014-09-19,"MD","Interior","100%MD","Fr",344,14.1,NA,574,57,48,35
2014-09-12,"CMD","Interior","100%C","Ca",344,14.4,NA,512,3,2,36
2014-09-19,"MD","Interior","100%MD","Fr",345,1.2,NA,659,92,7,37
2014-08-22,"CMD","Interior","100%C","WC",345,1.3,NA,552,4,0,38
2014-08-22,"MD","Interior","50%MD","Pr",345,12.2,NA,517,23,8,39
2014-09-12,"CMD","Interior","50%C","Ca",345,12.3,NA,616,1,0,40
2014-09-19,"MD","Interior","100%MD","Fr",344,13.2,NA,510,26,10,41
2014-09-12,"CMD","Interior","100%C","Ca",344,13.3,NA,534,14,10,42
2014-09-19,"MD","Interior","50%MD","Fr",344,24.2,NA,588,40,30,43
2014-09-19,"CMD","Interior","50%C","Fr",344,24.3,NA,550,59,57,44
2014-08-22,"MD","Interior","50%MD","Pr",345,12.1,NA,492,10,1,47
2014-09-12,"CMD","Interior","50%C","Ca",345,12.4,NA,574,21,2,48
2014-09-19,"MD","Interior","100%MD","Fr",344,13.1,NA,530,28,13,49
2014-09-12,"CMD","Interior","100%C","Ca",344,13.4,NA,484,8,5,50
2014-09-19,"MD","Interior","50%MD","Fr",344,24.1,NA,574,28,6,51
2014-09-19,"CMD","Interior","50%C","Fr",344,24.4,NA,610,19,16,52
2014-09-20,"Conv","Interior","Conv","Fr",346,25.1,NA,468,71,70,53
2014-09-20,"Conv","Interior","Conv","Fr",346,25.4,NA,517,50,43,54
2014-09-20,"Conv","Interior","Conv","Fr",346,30.2,NA,562,29,27,55
2014-09-20,"Conv","Interior","Conv","Fr",346,30.3,NA,545,23,21,56
2014-08-22,"Conv","Interior","Conv","WC",346,30.1,NA,532,6,0,57
2014-09-20,"Conv","Interior","Conv","Fr",346,30.4,NA,645,19,11,58
2014-09-15,"Conv","Edge","Conv","Ru",346,30.2,NA,492,11,5,12
2014-09-15,"Conv","Interior","Conv","Ru",346,30.2,NA,500,13,10,55
2014-09-11,"MD","Edge","100%MD","Mo",345,2.1,NA,596,62,6,1
2014-09-11,"MD","Edge","100%MD","Mo",345,1.2,NA,625,64,32,2
2014-09-11,"MD","Edge","100%MD","Mo",345,1.2,NA,593,84,43,3
2014-09-12,"CMD","Edge","50%C","Mo",345,12.4,NA,508,1,0,7
2014-08-22,"MD","Edge","100%MD","Bu",344,13.1,NA,552,46,1,8
2014-09-19,"CMD","Edge","100%C","Fr",344,13.4,NA,531,12,5,9
2014-09-12,"MD","Edge","50%MD","Mo",344,24.1,NA,594,26,6,10
2014-09-12,"CMD","Edge","50%C","Mo",344,24.4,NA,503,32,10,11
2014-08-23,"Conv","Edge","Conv","Bu",346,30.2,NA,664,7,1,12
2014-09-15,"Conv","Edge","Conv","Mo",346,30.1,NA,511,0,0,13
2014-09-15,"Conv","Edge","Conv","Mo",346,30.1,NA,505,10,5,14
2014-09-15,"Conv","Edge","Conv","Mo",346,30.4,NA,564,18,8,15
2014-09-15,"Conv","Edge","Conv","Mo",346,30.4,NA,599,12,9,16
2014-09-15,"Conv","Edge","Conv","Mo",346,30.3,NA,660,11,5,17
2014-09-15,"Conv","Edge","Conv","Mo",346,25.4,NA,524,14,6,18
2014-09-15,"Conv","Edge","Conv","Mo",346,25.4,NA,524,16,10,19
2014-08-22,"Conv","Edge","Conv","Bu",346,25.1,NA,616,7,4,20
2014-09-12,"CMD","Edge","50%C","Mo",344,24.3,NA,640,11,4,21
2014-09-12,"MD","Edge","50%MD","Mo",344,24.2,NA,615,42,22,22
