"station","date","air_min","air_max","degree_days","accumulated_dd","x","x1","yr","julian"
"LOST_HILLS.A",2005-11-27,31,58,0.43,3905.5,NA,NA,2005,331
"LOST_HILLS.A",2005-11-28,31,62,1.45,3906.95,NA,NA,2005,332
"LOST_HILLS.A",2005-11-29,45,69,4.87,3911.82,NA,NA,2005,333
"LOST_HILLS.A",2005-11-30,43,64,2.63,3914.45,NA,NA,2005,334
"LOST_HILLS.A",2005-12-01,44,73,6.5,3920.95,NA,NA,2005,335
"LOST_HILLS.A",2005-12-02,39,66,3.12,3924.07,NA,NA,2005,336
"LOST_HILLS.A",2005-12-03,34,55,0,3924.07,NA,NA,2005,337
"LOST_HILLS.A",2005-12-04,33,56,0.09,3924.16,NA,NA,2005,338
"LOST_HILLS.A",2005-12-05,31,57,0.24,3924.4,NA,NA,2005,339
"LOST_HILLS.A",2005-12-06,30,57,0.23,3924.63,NA,NA,2005,340
"LOST_HILLS.A",2005-12-07,30,58,0.42,3925.05,NA,NA,2005,341
"LOST_HILLS.A",2005-12-08,41,58,0.54,3925.6,NA,NA,2005,342
"LOST_HILLS.A",2005-12-09,41,58,0.54,3926.14,NA,NA,2005,343
"LOST_HILLS.A",2005-12-10,30,59,0.64,3926.78,NA,NA,2005,344
"LOST_HILLS.A",2005-12-11,34,61,1.23,3928.01,NA,NA,2005,345
"LOST_HILLS.A",2005-12-12,39,65,2.75,3930.76,NA,NA,2005,346
"LOST_HILLS.A",2005-12-13,36,55,0,3930.76,NA,NA,2005,347
"LOST_HILLS.A",2005-12-14,38,56,0.1,3930.86,NA,NA,2005,348
"LOST_HILLS.A",2005-12-15,39,54,0,3930.86,NA,NA,2005,349
"LOST_HILLS.A",2005-12-16,33,48,0,3930.86,NA,NA,2005,350
"LOST_HILLS.A",2005-12-17,35,57,0.26,3931.12,NA,NA,2005,351
"LOST_HILLS.A",2005-12-18,48,67,4.38,3935.5,NA,NA,2005,352
"LOST_HILLS.A",2005-12-19,48,71,6.19,3941.69,NA,NA,2005,353
"LOST_HILLS.A",2005-12-20,44,72,6.06,3947.75,NA,NA,2005,354
"LOST_HILLS.A",2005-12-21,44,70,5.19,3952.94,NA,NA,2005,355
"LOST_HILLS.A",2005-12-22,55,77,11,3963.94,NA,NA,2005,356
"LOST_HILLS.A",2005-12-23,52,70,6.53,3970.47,NA,NA,2005,357
"LOST_HILLS.A",2005-12-24,45,67,4.02,3974.48,NA,NA,2005,358
"LOST_HILLS.A",2005-12-25,44,67,3.91,3978.4,NA,NA,2005,359
"LOST_HILLS.A",2005-12-26,45,66,3.6,3981.99,NA,NA,2005,360
"LOST_HILLS.A",2005-12-27,38,68,3.82,3985.81,NA,NA,2005,361
"LOST_HILLS.A",2005-12-28,43,62,1.88,3987.69,NA,NA,2005,362
"LOST_HILLS.A",2005-12-29,41,58,0.54,3988.23,NA,NA,2005,363
"LOST_HILLS.A",2005-12-30,37,59,0.74,3988.97,NA,NA,2005,364
"LOST_HILLS.A",2005-12-31,43,68,4.23,3993.2,NA,NA,2005,365
"LOST_HILLS.A",2006-01-01,41,52,0,0,NA,NA,2006,1
"LOST_HILLS.A",2006-01-02,48,63,2.64,2.64,NA,NA,2006,2
"LOST_HILLS.A",2006-01-03,39,59,0.78,3.42,NA,NA,2006,3
"LOST_HILLS.A",2006-01-04,39,60,1.06,4.48,NA,NA,2006,4
"LOST_HILLS.A",2006-01-05,40,62,1.74,6.22,NA,NA,2006,5
"LOST_HILLS.A",2006-01-06,41,57,0.3,6.52,NA,NA,2006,6
"LOST_HILLS.A",2006-01-07,39,62,1.69,8.21,NA,NA,2006,7
"LOST_HILLS.A",2006-01-08,46,56,0.14,8.35,NA,NA,2006,8
"LOST_HILLS.A",2006-01-09,42,58,0.56,8.91,"2","2",2006,9
"LOST_HILLS.A",2006-01-10,37,49,0,8.91,NA,NA,2006,10
"LOST_HILLS.A",2006-01-11,42,52,0,8.91,NA,NA,2006,11
"LOST_HILLS.A",2006-01-12,46,58,0.65,9.57,NA,NA,2006,12
"LOST_HILLS.A",2006-01-13,46,61,1.69,11.25,NA,NA,2006,13
"LOST_HILLS.A",2006-01-14,45,61,1.63,12.88,NA,NA,2006,14
"LOST_HILLS.A",2006-01-15,37,54,0,12.88,NA,NA,2006,15
"LOST_HILLS.A",2006-01-16,31,55,0,12.88,NA,NA,2006,16
"LOST_HILLS.A",2006-01-17,34,55,0,12.88,NA,NA,2006,17
"LOST_HILLS.A",2006-01-18,40,61,1.4,14.28,NA,NA,2006,18
"LOST_HILLS.A",2006-01-19,36,53,0,14.28,NA,NA,2006,19
"LOST_HILLS.A",2006-01-20,32,53,0,14.28,NA,NA,2006,20
"LOST_HILLS.A",2006-01-21,30,57,0.23,14.52,NA,NA,2006,21
"LOST_HILLS.A",2006-01-22,40,55,0,14.52,NA,NA,2006,22
"LOST_HILLS.A",2006-01-23,30,57,0.23,14.75,NA,NA,2006,23
"LOST_HILLS.A",2006-01-24,32,60,0.91,15.66,NA,NA,2006,24
"LOST_HILLS.A",2006-01-25,33,70,4.24,19.91,NA,NA,2006,25
"LOST_HILLS.A",2006-01-26,42,61,1.48,21.39,NA,NA,2006,26
"LOST_HILLS.A",2006-01-27,41,58,0.54,21.93,NA,NA,2006,27
"LOST_HILLS.A",2006-01-28,37,60,1.01,22.95,NA,NA,2006,28
"LOST_HILLS.A",2006-01-29,38,64,2.34,25.28,NA,NA,2006,29
"LOST_HILLS.A",2006-01-30,38,66,3.06,28.34,NA,NA,2006,30
"LOST_HILLS.A",2006-01-31,38,57,0.28,28.62,NA,NA,2006,31
"LOST_HILLS.A",2006-02-01,38,64,2.34,30.95,NA,NA,2006,32
"LOST_HILLS.A",2006-02-02,40,68,3.97,34.92,NA,NA,2006,33
"LOST_HILLS.A",2006-02-03,45,66,3.6,38.52,NA,NA,2006,34
"LOST_HILLS.A",2006-02-04,42,58,0.56,39.08,NA,NA,2006,35
"LOST_HILLS.A",2006-02-05,43,62,1.88,40.96,NA,NA,2006,36
"LOST_HILLS.A",2006-02-06,38,68,3.82,44.78,NA,NA,2006,37
"LOST_HILLS.A",2006-02-07,41,68,4.05,48.83,NA,NA,2006,38
"LOST_HILLS.A",2006-02-08,35,70,4.38,53.2,NA,NA,2006,39
"LOST_HILLS.A",2006-02-09,35,71,4.77,57.97,NA,NA,2006,40
"LOST_HILLS.A",2006-02-10,41,73,6.13,64.1,NA,NA,2006,41
"LOST_HILLS.A",2006-02-11,36,74,6.05,70.15,"2","2",2006,42
"LOST_HILLS.A",2006-02-12,45,69,4.87,75.02,NA,NA,2006,43
"LOST_HILLS.A",2006-02-13,44,69,4.76,79.78,NA,NA,2006,44
"LOST_HILLS.A",2006-02-14,46,68,4.56,84.34,NA,NA,2006,45
"LOST_HILLS.A",2006-02-15,39,57,0.29,84.63,NA,NA,2006,46
"LOST_HILLS.A",2006-02-16,30,55,0,84.63,NA,NA,2006,47
"LOST_HILLS.A",2006-02-17,30,58,0.42,85.05,NA,NA,2006,48
"LOST_HILLS.A",2006-02-18,32,57,0.24,85.29,NA,NA,2006,49
"LOST_HILLS.A",2006-02-19,37,53,0,85.29,NA,NA,2006,50
"LOST_HILLS.A",2006-02-20,37,53,0,85.29,NA,NA,2006,51
"LOST_HILLS.A",2006-02-21,34,58,0.46,85.74,NA,NA,2006,52
"LOST_HILLS.A",2006-02-22,32,62,1.47,87.22,NA,NA,2006,53
"LOST_HILLS.A",2006-02-23,33,66,2.8,90.01,NA,NA,2006,54
"LOST_HILLS.A",2006-02-24,36,70,4.45,94.46,NA,NA,2006,55
"LOST_HILLS.A",2006-02-25,37,75,6.56,101.02,NA,NA,2006,56
"LOST_HILLS.A",2006-02-26,50,75,8.47,109.49,NA,NA,2006,57
"LOST_HILLS.A",2006-02-27,53,73,8.27,117.76,NA,NA,2006,58
"LOST_HILLS.A",2006-02-28,48,67,4.38,122.14,NA,NA,2006,59
"LOST_HILLS.A",2006-03-01,36,66,2.95,125.08,"2","2",2006,60
"LOST_HILLS.A",2006-03-02,40,65,2.81,127.89,NA,NA,2006,61
"LOST_HILLS.A",2006-03-03,38,58,0.5,128.39,NA,NA,2006,62
"LOST_HILLS.A",2006-03-04,33,57,0.25,128.64,NA,NA,2006,63
"LOST_HILLS.A",2006-03-05,36,65,2.59,131.23,NA,NA,2006,64
"LOST_HILLS.A",2006-03-06,45,58,0.63,131.86,NA,NA,2006,65
"LOST_HILLS.A",2006-03-07,44,63,2.31,134.17,NA,NA,2006,66
"LOST_HILLS.A",2006-03-08,39,58,0.51,134.68,NA,NA,2006,67
"LOST_HILLS.A",2006-03-09,44,63,2.31,136.99,NA,NA,2006,68
"LOST_HILLS.A",2006-03-10,39,51,0,136.99,NA,NA,2006,69
"LOST_HILLS.A",2006-03-11,35,53,0,136.99,NA,NA,2006,70
"LOST_HILLS.A",2006-03-12,33,54,0,136.99,NA,NA,2006,71
"LOST_HILLS.A",2006-03-13,38,57,0.28,137.27,NA,NA,2006,72
"LOST_HILLS.A",2006-03-14,34,59,0.69,137.96,NA,NA,2006,73
"LOST_HILLS.A",2006-03-15,34,62,1.53,139.49,NA,NA,2006,74
"LOST_HILLS.A",2006-03-16,37,66,3,142.49,"2","2",2006,75
"LOST_HILLS.A",2006-03-17,43,59,0.87,143.36,NA,NA,2006,76
"LOST_HILLS.A",2006-03-18,44,58,0.6,143.96,NA,NA,2006,77
"LOST_HILLS.A",2006-03-19,37,59,0.74,144.7,NA,NA,2006,78
"LOST_HILLS.A",2006-03-20,35,61,1.25,145.96,NA,NA,2006,79
"LOST_HILLS.A",2006-03-21,34,59,0.69,146.65,NA,NA,2006,80
"LOST_HILLS.A",2006-03-22,37,65,2.64,149.29,NA,NA,2006,81
"LOST_HILLS.A",2006-03-23,40,76,7.31,156.6,NA,NA,2006,82
"LOST_HILLS.A",2006-03-24,46,73,6.79,163.38,NA,NA,2006,83
"LOST_HILLS.A",2006-03-25,47,64,2.96,166.34,NA,NA,2006,84
"LOST_HILLS.A",2006-03-26,43,61,1.53,167.87,NA,NA,2006,85
"LOST_HILLS.A",2006-03-27,43,68,4.23,172.1,NA,NA,2006,86
"LOST_HILLS.A",2006-03-28,44,65,3.1,175.2,NA,NA,2006,87
"LOST_HILLS.A",2006-03-29,40,60,1.09,176.29,NA,NA,2006,88
"LOST_HILLS.A",2006-03-30,42,65,2.94,179.23,NA,NA,2006,89
"LOST_HILLS.A",2006-03-31,49,63,2.75,181.98,NA,NA,2006,90
"LOST_HILLS.A",2006-04-01,43,64,2.63,184.61,NA,NA,2006,91
"LOST_HILLS.A",2006-04-02,41,67,3.65,188.26,NA,NA,2006,92
"LOST_HILLS.A",2006-04-03,52,62,2.72,190.98,NA,NA,2006,93
"LOST_HILLS.A",2006-04-04,48,71,6.19,197.17,NA,NA,2006,94
"LOST_HILLS.A",2006-04-05,44,61,1.57,198.75,NA,NA,2006,95
"LOST_HILLS.A",2006-04-06,39,63,2.03,200.78,NA,NA,2006,96
"LOST_HILLS.A",2006-04-07,42,71,5.39,206.17,NA,NA,2006,97
"LOST_HILLS.A",2006-04-08,49,69,5.44,211.61,"2","2",2006,98
"LOST_HILLS.A",2006-04-09,46,65,3.28,214.89,NA,NA,2006,99
"LOST_HILLS.A",2006-04-10,45,65,3.18,218.07,NA,NA,2006,100
"LOST_HILLS.A",2006-04-11,48,67,4.38,222.45,NA,NA,2006,101
"LOST_HILLS.A",2006-04-12,49,75,8.25,230.71,NA,NA,2006,102
"LOST_HILLS.A",2006-04-13,47,72,6.49,237.2,NA,NA,2006,103
"LOST_HILLS.A",2006-04-14,53,68,5.81,243.01,NA,NA,2006,104
"LOST_HILLS.A",2006-04-15,48,70,5.74,248.75,NA,NA,2006,105
"LOST_HILLS.A",2006-04-16,50,67,4.69,253.43,NA,NA,2006,106
"LOST_HILLS.A",2006-04-17,42,62,1.83,255.26,NA,NA,2006,107
"LOST_HILLS.A",2006-04-18,39,68,3.89,259.15,NA,NA,2006,108
"LOST_HILLS.A",2006-04-19,42,74,6.68,265.83,NA,NA,2006,109
"LOST_HILLS.A",2006-04-20,46,79,9.55,275.39,NA,NA,2006,110
"LOST_HILLS.A",2006-04-21,54,76,10.09,285.48,NA,NA,2006,111
"LOST_HILLS.A",2006-04-22,49,65,3.63,289.11,NA,NA,2006,112
"LOST_HILLS.A",2006-04-23,49,66,4.07,293.18,NA,NA,2006,113
"LOST_HILLS.A",2006-04-24,50,69,5.62,298.8,NA,NA,2006,114
"LOST_HILLS.A",2006-04-25,48,67,4.38,303.18,NA,NA,2006,115
"LOST_HILLS.A",2006-04-26,52,61,2.26,305.44,NA,NA,2006,116
"LOST_HILLS.A",2006-04-27,55,76,10.5,315.94,NA,NA,2006,117
"LOST_HILLS.A",2006-04-28,54,84,14.08,330.02,NA,NA,2006,118
"LOST_HILLS.A",2006-04-29,55,85,15,345.02,NA,NA,2006,119
"LOST_HILLS.A",2006-04-30,57,85,16,361.02,NA,NA,2006,120
"LOST_HILLS.A",2006-05-01,56,89,17.5,378.52,NA,NA,2006,121
"LOST_HILLS.A",2006-05-02,56,88,17,395.52,NA,NA,2006,122
"LOST_HILLS.A",2006-05-03,54,84,14.08,409.6,NA,NA,2006,123
"LOST_HILLS.A",2006-05-04,47,75,7.87,417.47,NA,NA,2006,124
"LOST_HILLS.A",2006-05-05,52,80,11.42,428.89,NA,NA,2006,125
"LOST_HILLS.A",2006-05-06,54,81,12.58,441.47,NA,NA,2006,126
"LOST_HILLS.A",2006-05-07,49,83,12.09,453.56,NA,NA,2006,127
"LOST_HILLS.A",2006-05-08,57,88,17.5,471.06,NA,NA,2006,128
"LOST_HILLS.A",2006-05-09,53,87,15.21,486.27,NA,NA,2006,129
"LOST_HILLS.A",2006-05-10,54,92,18.07,504.34,NA,NA,2006,130
"LOST_HILLS.A",2006-05-11,62,94,23,527.34,NA,NA,2006,131
"LOST_HILLS.A",2006-05-12,59,92,20.5,547.84,NA,NA,2006,132
"LOST_HILLS.A",2006-05-13,58,92,20,567.84,"2","2",2006,133
"LOST_HILLS.A",2006-05-14,52,89,15.87,583.7,NA,NA,2006,134
"LOST_HILLS.A",2006-05-15,64,95,24.42,608.13,NA,NA,2006,135
"LOST_HILLS.A",2006-05-16,60,94,22,630.13,NA,NA,2006,136
"LOST_HILLS.A",2006-05-17,63,94,23.5,653.63,NA,NA,2006,137
"LOST_HILLS.A",2006-05-18,66,99,26.66,680.29,NA,NA,2006,138
"LOST_HILLS.A",2006-05-19,57,90,18.5,698.79,NA,NA,2006,139
"LOST_HILLS.A",2006-05-20,56,84,15,713.79,NA,NA,2006,140
"LOST_HILLS.A",2006-05-21,57,71,9,722.79,NA,NA,2006,141
"LOST_HILLS.A",2006-05-22,56,75,10.5,733.29,NA,NA,2006,142
"LOST_HILLS.A",2006-05-23,52,81,11.91,745.2,NA,NA,2006,143
"LOST_HILLS.A",2006-05-24,56,81,13.5,758.7,NA,NA,2006,144
"LOST_HILLS.A",2006-05-25,54,80,12.08,770.79,NA,NA,2006,145
"LOST_HILLS.A",2006-05-26,53,77,10.25,781.03,NA,NA,2006,146
"LOST_HILLS.A",2006-05-27,50,69,5.62,786.65,NA,NA,2006,147
"LOST_HILLS.A",2006-05-28,44,75,7.39,794.05,NA,NA,2006,148
"LOST_HILLS.A",2006-05-29,49,80,10.64,804.69,NA,NA,2006,149
"LOST_HILLS.A",2006-05-30,49,84,12.57,817.26,NA,NA,2006,150
"LOST_HILLS.A",2006-05-31,55,90,17.5,834.76,NA,NA,2006,151
"LOST_HILLS.A",2006-06-01,58,91,19.5,854.26,NA,NA,2006,152
"LOST_HILLS.A",2006-06-02,62,88,20,874.26,NA,NA,2006,153
"LOST_HILLS.A",2006-06-03,64,89,21.5,895.76,NA,NA,2006,154
"LOST_HILLS.A",2006-06-04,62,92,22,917.76,NA,NA,2006,155
"LOST_HILLS.A",2006-06-05,59,92,20.5,938.26,NA,NA,2006,156
"LOST_HILLS.A",2006-06-06,60,91,20.5,958.76,NA,NA,2006,157
"LOST_HILLS.A",2006-06-07,62,87,19.5,978.26,NA,NA,2006,158
"LOST_HILLS.A",2006-06-08,58,90,19,997.26,NA,NA,2006,159
"LOST_HILLS.A",2006-06-09,56,88,17,1014.26,NA,NA,2006,160
"LOST_HILLS.A",2006-06-10,59,88,18.5,1032.76,NA,NA,2006,161
"LOST_HILLS.A",2006-06-11,56,84,15,1047.76,NA,NA,2006,162
"LOST_HILLS.A",2006-06-12,55,80,12.5,1060.26,NA,NA,2006,163
"LOST_HILLS.A",2006-06-13,54,79,11.59,1071.85,NA,NA,2006,164
"LOST_HILLS.A",2006-06-14,52,82,12.41,1084.26,NA,NA,2006,165
"LOST_HILLS.A",2006-06-15,60,83,16.5,1100.76,NA,NA,2006,166
"LOST_HILLS.A",2006-06-16,61,92,21.5,1122.26,NA,NA,2006,167
"LOST_HILLS.A",2006-06-17,63,99,25.2,1147.45,"2","2",2006,168
"LOST_HILLS.A",2006-06-18,66,99,26.66,1174.11,NA,NA,2006,169
"LOST_HILLS.A",2006-06-19,57,94,20.5,1194.61,NA,NA,2006,170
"LOST_HILLS.A",2006-06-20,59,91,20,1214.61,NA,NA,2006,171
"LOST_HILLS.A",2006-06-21,61,97,23.63,1238.24,NA,NA,2006,172
"LOST_HILLS.A",2006-06-22,64,100,25.94,1264.19,NA,NA,2006,173
"LOST_HILLS.A",2006-06-23,66,103,27.57,1291.75,NA,NA,2006,174
"LOST_HILLS.A",2006-06-24,67,101,27.62,1319.37,NA,NA,2006,175
"LOST_HILLS.A",2006-06-25,66,103,27.57,1346.94,NA,NA,2006,176
"LOST_HILLS.A",2006-06-26,71,102,29.73,1376.67,NA,NA,2006,177
"LOST_HILLS.A",2006-06-27,73,100,30.27,1406.94,NA,NA,2006,178
"LOST_HILLS.A",2006-06-28,69,101,28.58,1435.52,NA,NA,2006,179
"LOST_HILLS.A",2006-06-29,65,97,25.61,1461.12,NA,NA,2006,180
"LOST_HILLS.A",2006-06-30,64,97,25.11,1486.23,NA,NA,2006,181
"LOST_HILLS.A",2006-07-01,61,94,22.5,1508.73,NA,NA,2006,182
"LOST_HILLS.A",2006-07-02,65,96,25.28,1534.02,NA,NA,2006,183
"LOST_HILLS.A",2006-07-03,63,99,25.2,1559.21,NA,NA,2006,184
"LOST_HILLS.A",2006-07-04,66,94,25,1584.21,NA,NA,2006,185
"LOST_HILLS.A",2006-07-05,62,93,22.5,1606.71,NA,NA,2006,186
"LOST_HILLS.A",2006-07-06,59,90,19.5,1626.21,NA,NA,2006,187
"LOST_HILLS.A",2006-07-07,58,93,20.5,1646.71,NA,NA,2006,188
"LOST_HILLS.A",2006-07-08,65,99,26.17,1672.89,NA,NA,2006,189
"LOST_HILLS.A",2006-07-09,68,100,27.88,1700.76,NA,NA,2006,190
"LOST_HILLS.A",2006-07-10,62,102,25.45,1726.21,NA,NA,2006,191
"LOST_HILLS.A",2006-07-11,64,98,25.41,1751.62,NA,NA,2006,192
"LOST_HILLS.A",2006-07-12,60,92,21,1772.62,NA,NA,2006,193
"LOST_HILLS.A",2006-07-13,60,97,23.13,1795.76,NA,NA,2006,194
"LOST_HILLS.A",2006-07-14,65,100,26.43,1822.18,NA,NA,2006,195
"LOST_HILLS.A",2006-07-15,62,102,25.45,1847.63,"2","2",2006,196
"LOST_HILLS.A",2006-07-16,65,102,26.88,1874.52,NA,NA,2006,197
"LOST_HILLS.A",2006-07-17,70,100,28.84,1903.35,NA,NA,2006,198
"LOST_HILLS.A",2006-07-18,70,96,27.76,1931.12,NA,NA,2006,199
"LOST_HILLS.A",2006-07-19,68,103,28.51,1959.63,NA,NA,2006,200
"LOST_HILLS.A",2006-07-20,70,101,29.05,1988.68,NA,NA,2006,201
"LOST_HILLS.A",2006-07-21,74,105,31.61,2020.29,NA,NA,2006,202
"LOST_HILLS.A",2006-07-22,72,102,30.2,2050.48,NA,NA,2006,203
"LOST_HILLS.A",2006-07-23,70,106,29.95,2080.43,NA,NA,2006,204
"LOST_HILLS.A",2006-07-24,76,109,32.98,2113.41,NA,NA,2006,205
"LOST_HILLS.A",2006-07-25,76,108,32.87,2146.27,NA,NA,2006,206
"LOST_HILLS.A",2006-07-26,69,107,29.65,2175.92,NA,NA,2006,207
"LOST_HILLS.A",2006-07-27,68,104,28.69,2204.62,NA,NA,2006,208
"LOST_HILLS.A",2006-07-28,69,96,27.27,2231.88,NA,NA,2006,209
"LOST_HILLS.A",2006-07-29,67,97,26.59,2258.48,NA,NA,2006,210
"LOST_HILLS.A",2006-07-30,67,93,25,2283.48,NA,NA,2006,211
"LOST_HILLS.A",2006-07-31,63,93,23,2306.48,NA,NA,2006,212
"LOST_HILLS.A",2006-08-01,57,89,18,2324.48,NA,NA,2006,213
"LOST_HILLS.A",2006-08-02,58,91,19.5,2343.98,NA,NA,2006,214
"LOST_HILLS.A",2006-08-03,61,96,23.3,2367.27,NA,NA,2006,215
"LOST_HILLS.A",2006-08-04,60,87,18.5,2385.77,NA,NA,2006,216
"LOST_HILLS.A",2006-08-05,59,89,19,2404.77,NA,NA,2006,217
"LOST_HILLS.A",2006-08-06,61,91,21,2425.77,NA,NA,2006,218
"LOST_HILLS.A",2006-08-07,58,87,17.5,2443.27,NA,NA,2006,219
"LOST_HILLS.A",2006-08-08,58,85,16.5,2459.77,NA,NA,2006,220
"LOST_HILLS.A",2006-08-09,59,94,21.5,2481.27,NA,NA,2006,221
"LOST_HILLS.A",2006-08-10,64,103,26.62,2507.89,NA,NA,2006,222
"LOST_HILLS.A",2006-08-11,62,99,24.71,2532.6,NA,NA,2006,223
"LOST_HILLS.A",2006-08-12,57,96,21.31,2553.91,"2","2",2006,224
"LOST_HILLS.A",2006-08-13,58,93,20.5,2574.41,NA,NA,2006,225
"LOST_HILLS.A",2006-08-14,58,93,20.5,2594.91,NA,NA,2006,226
"LOST_HILLS.A",2006-08-15,58,92,20,2614.91,NA,NA,2006,227
"LOST_HILLS.A",2006-08-16,60,94,22,2636.91,NA,NA,2006,228
"LOST_HILLS.A",2006-08-17,56,90,18,2654.91,NA,NA,2006,229
"LOST_HILLS.A",2006-08-18,58,94,21,2675.91,NA,NA,2006,230
"LOST_HILLS.A",2006-08-19,62,95,23.43,2699.33,NA,NA,2006,231
"LOST_HILLS.A",2006-08-20,57,94,20.5,2719.83,NA,NA,2006,232
"LOST_HILLS.A",2006-08-21,59,92,20.5,2740.33,NA,NA,2006,233
"LOST_HILLS.A",2006-08-22,61,99,24.22,2764.55,NA,NA,2006,234
"LOST_HILLS.A",2006-08-23,62,98,24.43,2788.98,NA,NA,2006,235
"LOST_HILLS.A",2006-08-24,61,98,23.94,2812.92,NA,NA,2006,236
"LOST_HILLS.A",2006-08-25,55,94,19.5,2832.42,NA,NA,2006,237
"LOST_HILLS.A",2006-08-26,57,91,19,2851.42,NA,NA,2006,238
"LOST_HILLS.A",2006-08-27,62,96,23.79,2875.21,NA,NA,2006,239
"LOST_HILLS.A",2006-08-28,64,99,25.69,2900.9,NA,NA,2006,240
"LOST_HILLS.A",2006-08-29,66,94,25,2925.9,NA,NA,2006,241
"LOST_HILLS.A",2006-08-30,59,94,21.5,2947.4,NA,NA,2006,242
"LOST_HILLS.A",2006-08-31,62,97,24.12,2971.52,NA,NA,2006,243
"LOST_HILLS.A",2006-09-01,64,100,25.94,2997.46,NA,NA,2006,244
"LOST_HILLS.A",2006-09-02,60,97,23.13,3020.6,NA,NA,2006,245
"LOST_HILLS.A",2006-09-03,61,99,24.22,3044.82,NA,NA,2006,246
"LOST_HILLS.A",2006-09-04,59,94,21.5,3066.32,NA,NA,2006,247
"LOST_HILLS.A",2006-09-05,63,98,24.92,3091.23,NA,NA,2006,248
"LOST_HILLS.A",2006-09-06,67,101,27.62,3118.86,NA,NA,2006,249
"LOST_HILLS.A",2006-09-07,64,99,25.69,3144.54,NA,NA,2006,250
"LOST_HILLS.A",2006-09-08,54,90,17.07,3161.61,NA,NA,2006,251
"LOST_HILLS.A",2006-09-09,53,86,14.71,3176.32,"2","2",2006,252
"LOST_HILLS.A",2006-09-10,55,86,15.5,3191.82,NA,NA,2006,253
"LOST_HILLS.A",2006-09-11,60,91,20.5,3212.32,NA,NA,2006,254
"LOST_HILLS.A",2006-09-12,62,96,23.79,3236.12,NA,NA,2006,255
"LOST_HILLS.A",2006-09-13,64,100,25.94,3262.06,NA,NA,2006,256
"LOST_HILLS.A",2006-09-14,61,93,22,3284.06,NA,NA,2006,257
"LOST_HILLS.A",2006-09-15,47,77,8.8,3292.86,NA,NA,2006,258
"LOST_HILLS.A",2006-09-16,49,77,9.21,3302.07,NA,NA,2006,259
"LOST_HILLS.A",2006-09-17,49,85,13.06,3315.13,NA,NA,2006,260
"LOST_HILLS.A",2006-09-18,50,90,15.76,3330.89,NA,NA,2006,261
"LOST_HILLS.A",2006-09-19,51,92,17.04,3347.92,NA,NA,2006,262
"LOST_HILLS.A",2006-09-20,51,83,12.61,3360.53,NA,NA,2006,263
"LOST_HILLS.A",2006-09-21,53,89,16.2,3376.73,NA,NA,2006,264
"LOST_HILLS.A",2006-09-22,57,83,15,3391.73,NA,NA,2006,265
"LOST_HILLS.A",2006-09-23,52,88,15.37,3407.1,NA,NA,2006,266
"LOST_HILLS.A",2006-09-24,52,90,16.36,3423.46,NA,NA,2006,267
"LOST_HILLS.A",2006-09-25,55,91,18,3441.46,NA,NA,2006,268
"LOST_HILLS.A",2006-09-26,53,93,18.19,3459.65,NA,NA,2006,269
"LOST_HILLS.A",2006-09-27,56,93,19.5,3479.15,NA,NA,2006,270
"LOST_HILLS.A",2006-09-28,58,92,20,3499.15,NA,NA,2006,271
"LOST_HILLS.A",2006-09-29,59,91,20,3519.15,NA,NA,2006,272
"LOST_HILLS.A",2006-09-30,53,80,11.73,3530.89,NA,NA,2006,273
"LOST_HILLS.A",2006-10-01,56,65,5.5,3536.39,NA,NA,2006,274
"LOST_HILLS.A",2006-10-02,54,67,5.62,3542.01,NA,NA,2006,275
"LOST_HILLS.A",2006-10-03,54,74,9.1,3551.1,NA,NA,2006,276
"LOST_HILLS.A",2006-10-04,53,75,9.26,3560.36,NA,NA,2006,277
"LOST_HILLS.A",2006-10-05,52,75,8.97,3569.33,NA,NA,2006,278
"LOST_HILLS.A",2006-10-06,51,73,7.74,3577.06,NA,NA,2006,279
"LOST_HILLS.A",2006-10-07,48,74,7.59,3584.65,NA,NA,2006,280
"LOST_HILLS.A",2006-10-08,51,81,11.63,3596.28,NA,NA,2006,281
"LOST_HILLS.A",2006-10-09,51,87,14.57,3610.85,NA,NA,2006,282
"LOST_HILLS.A",2006-10-10,50,75,8.47,3619.32,NA,NA,2006,283
"LOST_HILLS.A",2006-10-11,45,76,8,3627.32,NA,NA,2006,284
"LOST_HILLS.A",2006-10-12,49,82,11.61,3638.93,NA,NA,2006,285
"LOST_HILLS.A",2006-10-13,55,64,4.5,3643.43,NA,NA,2006,286
"LOST_HILLS.A",2006-10-14,49,72,6.84,3650.26,NA,NA,2006,287
"LOST_HILLS.A",2006-10-15,50,72,7.04,3657.3,NA,NA,2006,288
"LOST_HILLS.A",2006-10-16,50,74,7.99,3665.29,NA,NA,2006,289
"LOST_HILLS.A",2006-10-17,48,71,6.19,3671.48,NA,NA,2006,290
"LOST_HILLS.A",2006-10-18,43,75,7.25,3678.74,NA,NA,2006,291
"LOST_HILLS.A",2006-10-19,45,77,8.46,3687.19,NA,NA,2006,292
"LOST_HILLS.A",2006-10-20,44,79,9.21,3696.4,NA,NA,2006,293
"LOST_HILLS.A",2006-10-21,47,85,12.59,3709,NA,NA,2006,294
"LOST_HILLS.A",2006-10-22,51,86,14.08,3723.08,NA,NA,2006,295
"LOST_HILLS.A",2006-10-23,52,86,14.38,3737.46,NA,NA,2006,296
